"MgmtID","StandID","Year","Aboveground_Total_Live","Aboveground_Merch_Live","Belowground_Live","Belowground_Dead","Standing_Dead","Forest_Down_Dead_Wood","Forest_Floor","Forest_Shrub_Herb","Total_Stand_Carbon","Total_Removed_Carbon","Carbon_Released_From_Fire","RunTitle","CaseID"
"CLRC","NUL3","2021",28.6681785583496,16.6003818511963,6.57603979110718,0.346708923578262,1.01560080051422,3.97499966621399,7.03739881515503,0.310000002384186,47.9289283752441,0,0,"ClearCut","6ab87a2e-4d5d-4e66-b150-130a56a83bda"
"CLRC","NUL3","2022",0,0,0,7.05525970458984,0.997270464897156,15.1070384979248,7.94439458847046,0.310000002384186,31.4139633178711,17.0737171173096,0,"ClearCut","6ab87a2e-4d5d-4e66-b150-130a56a83bda"
"CLRC","NUL3","2032",0.458245992660522,0.214645177125931,0.0645946487784386,4.56983757019043,0.382836192846298,5.36799049377441,6.26702404022217,0.310000002384186,17.4205284118652,0,0,"ClearCut","6ab87a2e-4d5d-4e66-b150-130a56a83bda"
"CLRC","NUL3","2042",2.31732249259949,0.558216214179993,0.463662803173065,2.96134305000305,0.0390005744993687,2.60294604301453,6.25787878036499,0.310000002384186,14.9521541595459,0,0,"ClearCut","6ab87a2e-4d5d-4e66-b150-130a56a83bda"
"CLRC","NUL3","2052",7.01846075057983,1.09842777252197,1.72059571743011,1.92439162731171,0.0335714779794216,1.56152868270874,6.30736589431763,0.310000002384186,18.8759117126465,0,0,"ClearCut","6ab87a2e-4d5d-4e66-b150-130a56a83bda"
"CLRC","NUL3","2062",15.2517414093018,4.34490203857422,3.66020369529724,1.26444220542908,0.0791222304105759,1.55259323120117,6.54674577713013,0.310000002384186,28.6648483276367,0,0,"ClearCut","6ab87a2e-4d5d-4e66-b150-130a56a83bda"
"CLRC","NUL3","2072",26.3184032440186,12.8820838928223,6.02054357528687,0.902428507804871,0.364077597856522,2.29911231994629,6.94704866409302,0.310000002384186,43.1616134643555,0,0,"ClearCut","6ab87a2e-4d5d-4e66-b150-130a56a83bda"
"CLRC","NUL4","2021",25.6356525421143,17.1349811553955,6.12110424041748,0.164749220013618,0.620241045951843,4.64000034332275,8.89849948883057,0.310000002384186,46.3902435302734,0,0,"ClearCut","200a374b-528b-405b-a647-137e25dc0607"
"CLRC","NUL4","2022",0,0,0,6.41100263595581,0.657690942287445,11.1895914077759,10.4587354660034,0.310000002384186,29.0270214080811,17.5056476593018,0,"ClearCut","200a374b-528b-405b-a647-137e25dc0607"
"CLRC","NUL4","2032",0,0,0,4.15253925323486,0.266448438167572,4.52083110809326,8.18538093566895,0.310000002384186,17.4351997375488,0,0,"ClearCut","200a374b-528b-405b-a647-137e25dc0607"
"CLRC","NUL4","2042",0.299053162336349,0.116694189608097,0.0499837100505829,2.68968558311462,0.0269674323499203,2.43044900894165,8.04409694671631,0.310000002384186,13.8502359390259,0,0,"ClearCut","200a374b-528b-405b-a647-137e25dc0607"
"CLRC","NUL4","2052",1.54270303249359,0.334783345460892,0.350443571805954,1.7430419921875,0.00471697235479951,1.45373749732971,7.93993377685547,0.310000002384186,13.3445768356323,0,0,"ClearCut","200a374b-528b-405b-a647-137e25dc0607"
"CLRC","NUL4","2062",4.35620212554932,0.899193465709686,1.08909964561462,1.13176262378693,0.0159444697201252,1.0123370885849,7.88705205917358,0.310000002384186,15.8023986816406,0,0,"ClearCut","200a374b-528b-405b-a647-137e25dc0607"
"CLRC","NUL4","2072",8.91341686248779,2.42750191688538,2.27340507507324,0.740859925746918,0.0377437770366669,0.988749146461487,7.92851781845093,0.310000002384186,21.1926918029785,0,0,"ClearCut","200a374b-528b-405b-a647-137e25dc0607"
"CLRC","NUL5","2021",21.1736011505127,12.6700305938721,6.09995126724243,0.210576608777046,0.6630499958992,4.64000034332275,8.89850044250488,0.310000002384186,41.9956817626953,0,0,"ClearCut","442f32c2-a081-4982-b983-35fec5380f80"
"CLRC","NUL5","2022",0,0,0,6.43587589263916,0.653658449649811,11.233211517334,10.1538162231445,0.310000002384186,28.786563873291,12.9822549819946,0,"ClearCut","442f32c2-a081-4982-b983-35fec5380f80"
"CLRC","NUL5","2032",0.00955222360789776,0.00515738409012556,0.00118840555660427,4.16865015029907,0.201722398400307,4.53448963165283,8.17891311645508,0.310000002384186,17.4045162200928,0,0,"ClearCut","442f32c2-a081-4982-b983-35fec5380f80"
"CLRC","NUL5","2042",0.336239516735077,0.127109229564667,0.0567595139145851,2.7001531124115,0.00115827959962189,2.35635900497437,8.04183864593506,0.310000002384186,13.802508354187,0,0,"ClearCut","442f32c2-a081-4982-b983-35fec5380f80"
"CLRC","NUL5","2052",1.6481157541275,0.348836988210678,0.375364124774933,1.74999749660492,0.00600978871807456,1.36163258552551,7.93996047973633,0.310000002384186,13.3910808563232,0,0,"ClearCut","442f32c2-a081-4982-b983-35fec5380f80"
"CLRC","NUL5","2062",4.5821704864502,0.965565979480743,1.1451119184494,1.13656485080719,0.0170378927141428,0.946213960647583,7.8916130065918,0.310000002384186,16.0287132263184,0,0,"ClearCut","442f32c2-a081-4982-b983-35fec5380f80"
"CLRC","NUL5","2072",9.26250553131104,2.60892367362976,2.34226584434509,0.744552433490753,0.0402846038341522,0.950592517852783,7.9407753944397,0.310000002384186,21.5909748077393,0,0,"ClearCut","442f32c2-a081-4982-b983-35fec5380f80"
"CLRC","NUL6","2021",15.7673530578613,9.27389812469482,4.4794454574585,0.0664135441184044,0.123191729187965,4.6399998664856,8.89849948883057,0.310000002384186,34.2849044799805,0,0,"ClearCut","8cd2978b-636e-451c-937d-5694c60c1732"
"CLRC","NUL6","2022",0,0,0,4.65213584899902,0.142939984798431,9.49417686462402,9.77293395996094,0.310000002384186,24.372184753418,9.59144496917725,0,"ClearCut","8cd2978b-636e-451c-937d-5694c60c1732"
